InvoiceNo,InvoiceDate,CustomerID,Quantity,price_total,StockCode
566724,2011-09-14,14284,70,252.1,13
566726,2011-09-14,15021,127,309.33,78
566727,2011-09-14,17347,216,228.96,1
566728,2011-09-14,15841,348,303.48,15
566729,2011-09-14,14562,27,177.44,8
566730,2011-09-14,14606,39,64.26,26
566731,2011-09-14,17883,31,78.45,20
566732,2011-09-14,17716,183,378.45,18
566733,2011-09-14,15103,148,291.68,13
566734,2011-09-14,16910,89,163.08,64
566735,2011-09-14,15707,81,166.78,43
566736,2011-09-14,12726,438,357.32,21
566737,2011-09-14,13430,433,336.31,29
566738,2011-09-14,14110,110,382.74,3
566739,2011-09-14,12566,265,351.65,19
566740,2011-09-14,17033,560,422.04,14
566744,2011-09-14,14177,60,250.0,3
566746,2011-09-14,13321,140,259.04,9
566747,2011-09-14,16928,173,221.17,14
566750,2011-09-14,15380,56,422.0,7
566755,2011-09-14,13877,108,117.24,3
566756,2011-09-14,12457,376,743.28,34
566759,2011-09-14,16210,182,358.06,4
566760,2011-09-14,15272,182,298.96,27
566769,2011-09-15,18211,82,151.5,7
566770,2011-09-15,15304,12,90.6,2
566771,2011-09-15,15322,416,679.68,42
566772,2011-09-15,13107,377,472.2,19
566773,2011-09-15,12444,178,562.54,20
566774,2011-09-15,12921,116,272.1,13
566776,2011-09-15,14911,226,368.37,19
566778,2011-09-15,17961,65,74.56,15
566781,2011-09-15,17333,375,494.25,28
566783,2011-09-15,13539,89,315.69,16
566786,2011-09-15,13518,392,659.439999999999,38
566788,2011-09-15,14306,917,1702.94,26
566789,2011-09-15,13134,729,907.84,52
566790,2011-09-15,17679,678,1643.2,26
566816,2011-09-15,12731,1060,2377.9,31
566817,2011-09-15,16160,1012,801.94,15
566818,2011-09-15,13104,144,202.56,9
566819,2011-09-15,17214,43,250.45,17
566821,2011-09-15,14227,318,617.26,25
566822,2011-09-15,17677,181,320.68,16
566823,2011-09-15,14227,36,15.12,1
566829,2011-09-15,14608,145,586.95,7
566833,2011-09-15,17865,128,237.079999999999,12
566846,2011-09-15,14911,85,325.16,6
566847,2011-09-15,15005,136,261.15,47
566848,2011-09-15,18172,128,326.4,1
566849,2011-09-15,16341,552,734.24,34
566850,2011-09-15,13662,180,364.82,18
566851,2011-09-15,15573,220,410.7,56
566860,2011-09-15,17002,257,500.21,19
566861,2011-09-15,12748,70,59.8,2
566862,2011-09-15,13018,105,248.07,11
566863,2011-09-15,13018,18,72.3,4
566864,2011-09-15,17786,144,163.89,44
566865,2011-09-15,14735,1,15.0,1
566866,2011-09-15,13694,1088,1596.24,13
566867,2011-09-15,13694,902,1642.18,8
566868,2011-09-15,14595,71,136.23,7
566869,2011-09-15,13658,427,1009.27,43
566870,2011-09-15,13658,84,154.2,7
566871,2011-09-15,17047,181,351.47,22
566872,2011-09-15,16729,246,354.45,39
566873,2011-09-15,12682,164,240.28,15
566875,2011-09-15,17669,398,761.5,15
566891,2011-09-15,14894,265,655.75,23
566901,2011-09-15,17434,192,499.56,22
566904,2011-09-15,15660,294,372.16,19
566912,2011-09-15,14367,503,990.15,54
566913,2011-09-15,17602,901,1244.44,109
566914,2011-09-15,15466,246,334.53,57
566915,2011-09-15,16945,172,285.48,16
566916,2011-09-15,12457,4,160.0,1
566917,2011-09-15,18259,262,891.9,21
566918,2011-09-15,12722,7,67.98,3
566921,2011-09-15,17898,66,52.22,8
566922,2011-09-15,16156,250,680.28,26
566923,2011-09-15,15511,42,202.9,23
566926,2011-09-15,17402,48,115.2,3
566927,2011-09-15,17846,1,2033.1,1
566928,2011-09-15,16189,102,144.48,6
566929,2011-09-15,17428,1848,4090.28,47
566930,2011-09-15,15417,284,508.8,28
566931,2011-09-15,18102,1250,5725.0,3
566932,2011-09-15,17576,119,244.7,31
566933,2011-09-15,18102,320,1465.6,16
566934,2011-09-15,18102,2893,13249.94,8
566935,2011-09-15,18102,1500,6870.0,5
566936,2011-09-15,18102,950,4351.0,7
566937,2011-09-15,12995,108,211.32,3
566938,2011-09-15,14557,510,788.38,16
566950,2011-09-15,17594,330,678.18,36
566951,2011-09-15,17293,183,250.34,13
566954,2011-09-15,15804,12,19.7999999999999,1
566959,2011-09-15,17530,341,395.55,45
566962,2011-09-15,16764,44,110.93,32
566964,2011-09-15,17573,6,7.5,1
566967,2011-09-15,16746,177,397.17,23
566968,2011-09-15,16350,78,189.7,10
566969,2011-09-15,15205,182,176.94,13
566971,2011-09-16,12963,138,253.91,15
566972,2011-09-16,16573,249,370.98,26
566973,2011-09-16,15152,240,329.02,15
566974,2011-09-16,13599,50,91.7,4
566975,2011-09-16,13599,293,428.34,22
566976,2011-09-16,15382,1677,2582.78,116
566979,2011-09-16,13141,606,987.72,46
566980,2011-09-16,15498,176,683.28,13
566981,2011-09-16,15498,152,373.9,20
566984,2011-09-16,12471,229,440.5,19
566987,2011-09-16,12476,185,533.6,13
566988,2011-09-16,16709,330,1045.28,29
567043,2011-09-16,13268,283,318.57,43
567062,2011-09-16,16108,615,842.5,48
567066,2011-09-16,13418,229,324.0,23
567074,2011-09-16,17068,145,287.4,24
567076,2011-09-16,15505,634,639.24,28
567077,2011-09-16,18122,104,201.94,41
567085,2011-09-16,12434,317,519.89,34
567092,2011-09-16,13196,739,1074.82,63
567093,2011-09-16,17144,351,595.89,23
567094,2011-09-16,16924,97,271.11,24
567095,2011-09-16,17049,283,635.19,37
567096,2011-09-16,15099,343,410.48,23
567097,2011-09-16,13323,26,120.3,5
567099,2011-09-16,15311,136,257.3,58
567102,2011-09-16,14124,1618,419.58,5
567104,2011-09-16,15975,243,371.01,24
567111,2011-09-16,17663,170,271.28,16
567124,2011-09-16,15240,234,337.17,16
567126,2011-09-16,17238,142,264.31,43
567128,2011-09-16,18055,487,1233.01,79
567134,2011-09-16,12600,69,282.9,6
567138,2011-09-16,17652,189,488.45,25
567139,2011-09-16,13563,63,466.65,10
567140,2011-09-16,15410,151,361.43,15
567141,2011-09-16,17370,192,108.0,8
567142,2011-09-16,14262,262,524.3,27
567144,2011-09-16,12871,120,248.64,7
567145,2011-09-16,12921,354,549.46,27
567148,2011-09-16,18225,639,1188.18,33
567153,2011-09-16,14056,121,258.01,36
567154,2011-09-16,15523,132,412.01,10
567156,2011-09-16,14462,85,168.05,32
567157,2011-09-16,12748,216,663.6,9
567158,2011-09-16,16878,12,13.3,3
567159,2011-09-18,15465,81,426.95,10
567160,2011-09-18,14562,22,154.95,13
567161,2011-09-18,15947,898,1708.24,29
567162,2011-09-18,16525,400,828.68,9
567163,2011-09-18,13247,203,305.07,14
567164,2011-09-18,14487,151,279.849999999999,34
567165,2011-09-18,17841,162,258.99,64
567166,2011-09-18,13078,218,757.7,11
567167,2011-09-18,15547,297,282.7,60
567168,2011-09-18,14878,67,110.69,22
567169,2011-09-18,14487,7,12.29,2
567170,2011-09-18,13566,343,585.18,113
567171,2011-09-18,17677,400,716.0,4
567172,2011-09-18,18194,632,973.839999999999,7
567173,2011-09-18,16689,266,294.16,10
567174,2011-09-18,16438,117,204.4,37
567175,2011-09-18,13067,32,115.46,15
567176,2011-09-18,15533,33,105.08,11
567178,2011-09-18,17858,34,266.14,20
567179,2011-09-18,15547,124,217.93,35
567180,2011-09-18,17802,345,652.62,65
567181,2011-09-18,17750,249,129.63,14
567182,2011-09-18,13334,424,804.98,53
567183,2011-09-18,14769,2748,3844.84,399
567184,2011-09-18,16033,421,954.51,119
567185,2011-09-18,16370,123,367.45,48
567186,2011-09-18,17073,197,387.4,54
567188,2011-09-19,12457,33,196.35,1
567189,2011-09-19,17069,338,545.78,24
567190,2011-09-19,18226,226,484.52,20
567191,2011-09-19,12562,231,388.64,21
567192,2011-09-19,17961,4,4.85999999999999,4
567193,2011-09-19,18094,288,570.0,12
567194,2011-09-19,18094,36,45.0,2
567195,2011-09-19,17451,107,214.97,12
567196,2011-09-19,12379,196,392.4,20
567197,2011-09-19,14934,583,1062.1,48
567199,2011-09-19,17058,137,360.23,13
567200,2011-09-19,16460,548,258.84,26
567202,2011-09-19,13325,240,675.3,12
567203,2011-09-19,16080,62,86.9,5
567204,2011-09-19,15365,325,765.15,36
567205,2011-09-19,15365,146,218.72,11
567206,2011-09-19,13562,230,589.6,29
567211,2011-09-19,14159,295,387.78,84
567213,2011-09-19,14684,84,129.33,41
567236,2011-09-19,14735,146,467.5,21
567239,2011-09-19,14735,80,269.04,6
567252,2011-09-19,13695,229,329.88,7
567280,2011-09-19,14646,6932,10267.88,66
567287,2011-09-19,18232,25,92.35,5
567288,2011-09-19,16906,97,184.83,51
567290,2011-09-19,14646,3717,5350.4,38
567291,2011-09-19,12527,13,63.79,3
567292,2011-09-19,14606,19,47.38,16
567293,2011-09-19,12640,246,764.59,42
567294,2011-09-19,13774,192,345.0,22
567295,2011-09-19,17490,178,313.1,12
567296,2011-09-19,12682,178,339.01,18
567297,2011-09-19,15594,402,718.21,44
567298,2011-09-19,12497,1236,1043.1,14
567299,2011-09-19,13524,20,75.0,2
567300,2011-09-19,12724,192,542.81,27
567302,2011-09-19,15058,114,197.55,13
567303,2011-09-19,17613,376,789.84,32
567304,2011-09-19,14704,68,165.32,42
567305,2011-09-19,12621,176,402.7,15
567306,2011-09-19,12752,2262,4366.78,53
567307,2011-09-19,15078,290,573.2,24
567308,2011-09-19,16422,1110,575.46,7
567309,2011-09-19,12901,1788,1519.8,1
567310,2011-09-19,15504,33,52.83,13
567311,2011-09-19,13777,220,313.28,8
567312,2011-09-19,15500,154,406.02,18
567313,2011-09-19,15675,42,98.3,5
567323,2011-09-19,17557,147,288.36,20
567324,2011-09-19,12879,144,367.2,3
567325,2011-09-19,13228,200,358.0,2
567326,2011-09-19,14290,78,293.54,17
567327,2011-09-19,13102,159,331.14,17
567328,2011-09-19,14356,129,345.03,20
567329,2011-09-19,13416,48,275.0,11
567333,2011-09-19,14282,328,301.3,17
567334,2011-09-19,14911,166,648.48,24
567336,2011-09-19,12621,234,662.9,10
567338,2011-09-19,14146,325,310.95,22
567339,2011-09-19,14146,641,751.16,50
567340,2011-09-19,12540,565,971.65,36
567341,2011-09-19,14961,582,982.0,43
567342,2011-09-19,16235,1,10.0,1
567343,2011-09-19,17628,79,75.75,5
567344,2011-09-19,13704,132,92.28,8
567346,2011-09-19,13767,444,1004.4,9
567354,2011-09-19,18017,100,179.0,1
567356,2011-09-19,16527,106,228.06,14
567362,2011-09-19,17848,8,79.6,1
567368,2011-09-20,17147,172,376.19,19
567369,2011-09-20,17527,233,181.6,14
567370,2011-09-20,14236,272,301.56,12
567372,2011-09-20,14191,187,267.03,16
567373,2011-09-20,16700,313,327.67,18
567374,2011-09-20,15341,812,2020.52,17
567375,2011-09-20,14766,215,519.53,21
567376,2011-09-20,13767,444,1004.4,9
567377,2011-09-20,17450,186,957.9,1
567378,2011-09-20,14911,615,948.47,58
567379,2011-09-20,13089,496,761.44,11
567380,2011-09-20,12620,306,377.66,24
567381,2011-09-20,17450,6760,22104.8,12
567382,2011-09-20,16215,104,242.35,14
567383,2011-09-20,18180,109,301.15,13
567384,2011-09-20,17450,1876,4418.0,16
567385,2011-09-20,14866,2472,5639.52,22
567386,2011-09-20,17863,250,342.02,19
567387,2011-09-20,17450,1232,3189.94,7
567408,2011-09-20,14201,82,105.9,6
567423,2011-09-20,17450,12572,31698.1599999999,12
567424,2011-09-20,16369,304,497.24,50
567425,2011-09-20,13767,444,1004.4,9
567426,2011-09-20,13767,70,242.1,9
567428,2011-09-20,14911,342,849.92,44
567429,2011-09-20,17686,223,520.74,27
567453,2011-09-20,17450,288,1468.8,1
567454,2011-09-20,15839,306,491.18,29
567455,2011-09-20,16029,312,552.6,3
567456,2011-09-20,16029,420,703.0,6
567457,2011-09-20,14164,833,1273.77,28
567458,2011-09-20,17450,2016,4563.84,7
567459,2011-09-20,14221,467,471.88,34
567460,2011-09-20,15888,76,168.31,12
567462,2011-09-20,14446,370,382.18,100
567470,2011-09-20,16624,292,384.14,27
567472,2011-09-20,15039,110,272.24,25
567473,2011-09-20,17841,166,459.62,64
567474,2011-09-20,13448,488,1065.79,91
567475,2011-09-20,16360,176,263.92,68
567476,2011-09-20,14859,254,630.26,32
567477,2011-09-20,16327,402,702.75,57
567478,2011-09-20,12584,48,279.8,15
567480,2011-09-20,17450,1000,3200.0,2
567481,2011-09-20,16777,14,49.1,11
567482,2011-09-20,16464,375,613.25,85
567483,2011-09-20,16584,158,324.14,14
567484,2011-09-20,17340,233,790.73,28
567485,2011-09-20,15026,204,238.22,35
567486,2011-09-20,17340,12,25.2,1
567487,2011-09-20,17340,24,49.92,1
567488,2011-09-20,17564,30,119.12,16
567489,2011-09-20,18135,57,123.65,4
567504,2011-09-20,13356,325,768.24,42
567505,2011-09-20,12352,103,366.25,18
567506,2011-09-20,13038,80,316.7,6
567508,2011-09-20,17724,112,241.2,10
567509,2011-09-20,14298,730,752.42,29
567510,2011-09-20,14298,78,196.019999999999,5
567511,2011-09-20,13094,216,228.96,2
567512,2011-09-20,12720,104,138.48,9
567513,2011-09-20,14401,106,305.5,6
567514,2011-09-20,16928,168,222.88,9
567515,2011-09-20,16839,72,351.9,6
567516,2011-09-20,13138,106,198.44,14
567517,2011-09-20,14211,100,209.16,9
567522,2011-09-20,17873,120,272.04,7
567523,2011-09-21,17034,124,223.079999999999,10
567524,2011-09-21,15696,77,378.95,18
567525,2011-09-21,18241,36,109.56,3
567526,2011-09-21,12435,1176,3850.9,17
567528,2011-09-21,14356,148,356.2,13
567529,2011-09-21,18236,29,132.55,7
567530,2011-09-21,12390,353,549.84,32
567531,2011-09-21,14397,32,53.12,2
567533,2011-09-21,17651,408,652.85,37
567537,2011-09-21,16656,230,353.58,5
567542,2011-09-21,16626,254,315.099999999999,14
567545,2011-09-21,13155,183,313.3,16
567546,2011-09-21,16525,240,300.12,5
567552,2011-09-21,12583,277,540.8,22
567578,2011-09-21,12701,432,460.63,32
567579,2011-09-21,18228,141,420.39,20
567580,2011-09-21,16493,458,569.34,22
567610,2011-09-21,17511,2612,4463.08,42
567611,2011-09-21,16076,39,97.83,5
567612,2011-09-21,17164,442,745.84,44
567613,2011-09-21,13908,559,907.94,46
567614,2011-09-21,16103,168,256.74,10
567615,2011-09-21,13316,487,683.58,21
567616,2011-09-21,14911,94,381.22,11
567617,2011-09-21,15140,198,324.74,11
567618,2011-09-21,12721,417,342.9,24
567619,2011-09-21,15203,125,189.4,13
567621,2011-09-21,16016,44,108.92,11
567622,2011-09-21,14527,55,186.26,19
567623,2011-09-21,17415,114,507.84,14
567625,2011-09-21,13627,235,307.18,21
567626,2011-09-21,15311,279,597.45,14
567628,2011-09-21,14060,646,738.58,19
567630,2011-09-21,15737,96,183.579999999999,12
567631,2011-09-21,13350,155,646.57,32
567632,2011-09-21,13946,180,75.6,2
567633,2011-09-21,12939,144,346.32,2
567634,2011-09-21,12939,348,699.72,4
567635,2011-09-21,16523,416,686.48,28
567636,2011-09-21,16358,298,672.4,22
567637,2011-09-21,17865,262,498.62,17
567638,2011-09-21,17865,16,73.6,2
567639,2011-09-21,15290,532,1067.28,22
567640,2011-09-21,12604,64,75.68,6
567642,2011-09-21,12409,1,4.95,1
567644,2011-09-21,16989,23,37.9499999999999,1
567653,2011-09-21,12550,569,964.83,57
567654,2011-09-21,16627,162,322.8,20
567656,2011-09-21,14096,1211,4936.65,421
567657,2011-09-21,12523,63,124.38,8
567658,2011-09-21,14428,49,203.5,13
567659,2011-09-21,17475,178,194.37,14
567660,2011-09-21,17731,143,276.37,18
567661,2011-09-21,13959,159,260.76,58
567662,2011-09-21,17758,355,686.03,79
567663,2011-09-21,14951,311,311.69,20
567664,2011-09-21,14780,210,332.8,19
567666,2011-09-21,12520,340,588.41,31
567669,2011-09-21,14887,1100,1862.0,6
567672,2011-09-21,16085,150,294.61,48
567675,2011-09-21,15351,213,601.57,45
567676,2011-09-21,15114,249,197.29,15
567678,2011-09-21,15399,139,305.17,15
567679,2011-09-21,14606,42,106.39,18
567683,2011-09-21,13704,150,269.159999999999,16
567687,2011-09-21,17888,20,58.5999999999999,6
567692,2011-09-21,17997,173,117.119999999999,15
567697,2011-09-22,16558,307,416.14,26
567698,2011-09-22,13529,44,126.66,8
567699,2011-09-22,17466,133,460.41,23
567700,2011-09-22,16379,330,478.88,27
567701,2011-09-22,17172,480,317.76,15
567702,2011-09-22,15810,5,30.79,2
567707,2011-09-22,14676,268,480.04,9
567709,2011-09-22,15239,373,461.79,30
567710,2011-09-22,16213,48,159.0,6
567711,2011-09-22,15603,96,48.48,2
567718,2011-09-22,17730,364,491.56,22
567720,2011-09-22,14911,133,434.1,19
567721,2011-09-22,12409,2408,4860.64,44
567742,2011-09-22,14261,387,943.75,45
567747,2011-09-22,18102,48,389.76,1
567756,2011-09-22,12678,487,398.24,10
567768,2011-09-22,15950,123,255.84,9
567785,2011-09-22,18102,600,1074.0,6
567792,2011-09-22,17581,444,1035.0,33
567793,2011-09-22,12657,259,618.44,28
567794,2011-09-22,17581,474,820.78,26
567795,2011-09-22,14646,551,904.62,21
567796,2011-09-22,16395,303,304.96,45
567797,2011-09-22,16735,206,306.26,17
567798,2011-09-22,13089,331,886.63,28
567799,2011-09-22,13089,36,80.76,3
567800,2011-09-22,13089,4,51.0,1
567801,2011-09-22,13089,272,310.24,13
567802,2011-09-22,14299,260,406.35,23
567803,2011-09-22,18102,768,3877.56,6
567804,2011-09-22,17920,120,227.0,41
567805,2011-09-22,12854,205,514.13,34
567806,2011-09-22,18102,88,452.84,6
567807,2011-09-22,17027,129,222.01,23
567808,2011-09-22,17027,4,12.4,2
567809,2011-09-22,13804,380,739.569999999999,35
567816,2011-09-22,17243,84,248.7,21
567817,2011-09-22,15005,75,165.14,23
567818,2011-09-22,14395,317,671.96,75
567819,2011-09-22,14004,497,566.23,22
567821,2011-09-22,14659,207,426.43,45
567822,2011-09-22,17644,454,507.04,24
567823,2011-09-22,12910,456,563.28,21
567824,2011-09-22,12739,1,37.5,1
567826,2011-09-22,12877,117,101.14,13
567846,2011-09-22,13486,140,302.8,17
567849,2011-09-22,15571,77,202.35,16
567850,2011-09-22,15067,347,538.689999999999,34
567851,2011-09-22,15067,272,358.02,13
567852,2011-09-22,18102,784,4117.4,13
567853,2011-09-22,15484,1478,1636.52,111
567854,2011-09-22,14038,264,473.96,27
567855,2011-09-22,13220,64,92.8,4
567856,2011-09-22,14077,48,56.3,6
567858,2011-09-22,16813,70,112.25,26
567859,2011-09-22,12936,434,798.46,33
567860,2011-09-22,18102,60,295.96,8
567864,2011-09-22,16236,184,432.2,20
567865,2011-09-22,17311,595,828.39,31
567866,2011-09-22,16669,481,729.09,77
567868,2011-09-22,17603,74,394.72,11
567869,2011-09-22,16669,5,0.4,1
567873,2011-09-22,13055,606,795.75,50
567874,2011-09-22,13055,36,73.8,4
567875,2011-09-22,16348,171,275.4,32
567878,2011-09-22,16910,179,290.52,87
567879,2011-09-22,16161,296,534.28,29
567880,2011-09-22,15398,375,634.85,35
567881,2011-09-22,15640,278,524.26,28
567882,2011-09-22,12906,956,1546.86,28
567883,2011-09-22,12906,207,389.73,19
567886,2011-09-22,12930,144,194.24,11
567887,2011-09-22,15237,185,235.07,16
567888,2011-09-22,17079,24,118.8,2
567889,2011-09-22,16633,134,340.74,17
567890,2011-09-22,14125,972,1295.43,84
567892,2011-09-22,15394,226,417.7,17
567893,2011-09-22,17163,26,123.1,3
567894,2011-09-22,16389,162,408.539999999999,7
567895,2011-09-22,13777,12,40.68,1
567897,2011-09-22,12364,181,79.8,2
567898,2011-09-22,13394,280,302.74,23
567899,2011-09-22,14911,670,809.82,52
567900,2011-09-22,14911,5,10.5,1
567904,2011-09-22,12609,130,326.12,17
567905,2011-09-22,12952,408,731.54,41
567906,2011-09-22,14113,224,492.88,7
567907,2011-09-22,18172,150,336.16,10
567908,2011-09-22,18172,36,75.6,3
567909,2011-09-22,13012,95,193.53,11
567910,2011-09-22,12437,173,222.6,10
567911,2011-09-22,14854,391,458.2,17
567912,2011-09-22,15555,536,353.2,85
567913,2011-09-22,18144,47,176.2,4
567914,2011-09-22,12647,64,158.85,3
567915,2011-09-22,12579,285,440.42,29
567917,2011-09-22,14298,2235,1364.61,42
567922,2011-09-22,13279,73,137.75,9
567924,2011-09-22,12471,139,223.26,8
567928,2011-09-22,12380,290,626.01,28
567929,2011-09-22,12425,496,777.2,36
567934,2011-09-22,16173,32,109.2,4
567935,2011-09-22,13320,309,567.55,36
567936,2011-09-22,15194,444,713.319999999999,15
567937,2011-09-22,14147,68,300.6,3
567938,2011-09-22,12704,138,245.55,15
567939,2011-09-22,16715,642,301.719999999999,19
567941,2011-09-22,13519,23,122.75,8
567942,2011-09-22,15804,51,142.27,10
567943,2011-09-22,14702,63,216.09,17
567944,2011-09-22,14562,96,357.45,27
567951,2011-09-23,17069,6,17.34,1
567954,2011-09-23,13004,426,340.21,30
567957,2011-09-23,16136,114,143.34,7
567958,2011-09-23,12619,426,473.119999999999,13
567959,2011-09-23,12516,530,728.86,13
567960,2011-09-23,13777,142,307.3,8
567962,2011-09-23,15838,1768,3187.12,17
567966,2011-09-23,16782,53,161.95,10
567967,2011-09-23,15858,177,153.9,27
567968,2011-09-23,12546,475,760.2,45
567969,2011-09-23,15744,120,34.8,3
567970,2011-09-23,18041,199,134.17,10
567971,2011-09-23,16681,309,417.5,9
567972,2011-09-23,13949,318,371.36,24
567973,2011-09-23,13994,179,361.07,21
567975,2011-09-23,17416,320,584.319999999999,28
567976,2011-09-23,13127,127,259.17,15
567977,2011-09-23,17388,289,306.53,2
567979,2011-09-23,14215,258,245.64,18
567980,2011-09-23,15311,59,157.14,32
567983,2011-09-23,15714,66,132.48,5
568001,2011-09-23,12540,97,277.48,7
568013,2011-09-23,17480,338,511.82,29
568040,2011-09-23,12681,479,790.54,38
568044,2011-09-23,15763,187,522.49,33
568046,2011-09-23,18118,85,193.64,53
568047,2011-09-23,15075,447,773.03,27
568048,2011-09-23,14911,717,1261.09,66
568049,2011-09-23,17841,227,459.34,87
568050,2011-09-23,15901,119,122.86,42
568051,2011-09-23,18189,214,457.14,28
568054,2011-09-23,16978,166,344.33,39
568056,2011-09-23,12705,461,842.62,38
568058,2011-09-23,18188,736,1181.68,42
568059,2011-09-23,13097,315,835.57,74
568060,2011-09-23,14546,407,727.22,127
568061,2011-09-23,16910,105,189.7,58
568062,2011-09-23,14014,1076,505.18,39
568063,2011-09-23,15981,234,391.68,20
568064,2011-09-23,14880,128,342.92,21
568065,2011-09-23,16240,935,1824.79,75
568066,2011-09-23,14529,112,223.18,80
568069,2011-09-23,13336,559,795.12,51
568070,2011-09-23,16128,424,717.36,37
568075,2011-09-23,14652,53,114.18,29
568082,2011-09-23,14944,556,1308.82,24
568083,2011-09-23,15903,336,310.32,14
568086,2011-09-23,14944,210,449.5,9
568094,2011-09-23,15807,380,635.6,40
568095,2011-09-23,14911,1242,2241.81,120
568098,2011-09-23,15762,147,315.31,22
568099,2011-09-23,15916,26,118.9,9
568100,2011-09-23,15475,319,454.109999999999,29
